day,hour,spends,transactions,items
2012-09-12,19,3.552713678800501e-15,1,26
2012-09-12,20,8.881784197001252e-16,1,30
2012-09-12,21,0.049999999999997824,1,15
2012-09-13,10,-1.1102230246251565e-15,1,8
2012-09-13,13,0.20999999999999774,1,20
2012-09-13,14,9.579999999999995,2,21
2012-09-13,15,-9.579999999999982,3,32
2012-09-13,16,1.899999999999999,1,20
2012-09-13,18,0.07000000000000028,4,35
2012-09-13,20,-4.440892098500626e-15,1,12
2012-09-13,21,8.881784197001252e-16,1,19
2012-09-13,22,0.0,1,7
2012-09-14,9,1.6200000000000059,3,54
2012-09-14,10,3.730349362740526e-14,1,30
2012-09-14,11,-1.7763568394002505e-15,3,25
2012-09-14,12,8.42999999999995,2,66
2012-09-14,15,0.27999999999996383,3,43
2012-09-14,16,1.1102230246251565e-16,1,8
2012-09-14,17,1.9539925233402755e-14,4,46
2012-09-14,18,0.12999999999995282,4,57
2012-09-14,19,21.280000000000033,4,50
2012-09-14,20,-17.850000000000016,3,47
2012-09-14,22,0.08000000000000185,1,11
2012-09-15,9,11.390000000000015,1,19
2012-09-15,10,15.53999999999995,1,45
2012-09-15,11,9.480000000000008,3,27
2012-09-15,12,5.290000000000077,1,48
2012-09-15,13,36.989999999999995,1,4
2012-09-15,14,-1.7763568394002505e-15,2,25
2012-09-15,15,3.552713678800501e-15,2,34
2012-09-15,16,-1.1102230246251565e-15,3,38
2012-09-15,17,-1.0658141036401503e-14,1,23
2012-09-15,18,-8.881784197001252e-16,1,7
2012-09-15,19,5.850000000000076,3,63
2012-09-15,20,-1.2101430968414206e-14,2,27
2012-09-16,9,115.86999999999999,4,54
2012-09-16,10,-113.47000000000004,3,20
2012-09-16,12,7.960000000000002,2,13
2012-09-16,13,7.105427357601002e-15,2,23
2012-09-16,14,16.09999999999998,2,60
2012-09-16,15,6.161737786669619e-14,3,44
2012-09-16,16,1.5599999999999303,1,58
2012-09-16,17,0.6300000000000097,1,24
2012-09-16,18,4.440892098500626e-16,1,7
2012-09-16,19,4.440892098500626e-16,1,7
2012-09-16,20,1.7763568394002505e-15,1,8
2012-09-17,10,0.1700000000000208,2,45
2012-09-17,14,0.07000000000001583,5,54
2012-09-17,15,1.9299999999999926,3,21
2012-09-17,16,-1.4899999999999984,2,17
2012-09-17,17,4.884981308350689e-15,4,37
2012-09-17,18,-5.329070518200751e-15,4,48
2012-09-17,20,-1.1102230246251565e-15,1,10
2012-09-17,21,-1.1191048088221578e-13,2,54
2012-09-18,11,-2.220446049250313e-16,1,7
2012-09-18,12,0.21000000000016517,5,73
2012-09-18,13,7.105427357601002e-15,1,13
2012-09-18,14,6.572520305780927e-14,2,53
2012-09-18,16,4.610000000000097,4,115
2012-09-18,17,0.3600000000000092,2,30
2012-09-18,18,2.5,2,32
2012-09-18,20,1.5543122344752192e-15,1,10
2012-09-18,21,-4.107825191113079e-15,1,13
2012-09-19,11,-4.440892098500626e-16,1,9
2012-09-19,12,-3.319566843629218e-14,3,53
2012-09-19,13,-3.108624468950438e-14,3,43
2012-09-19,14,-1.2434497875801753e-14,1,26
2012-09-19,15,-5.329070518200751e-15,2,24
2012-09-19,16,3.2899999999997567,5,111
2012-09-19,17,2.6645352591003757e-15,1,7
2012-09-19,18,4.440892098500626e-16,1,5
2012-09-19,19,0.3100000000000467,2,37
2012-09-19,20,0.7799999999999941,2,20
2012-09-19,22,6.306066779870889e-14,1,40
2012-09-20,10,5.861977570020827e-14,2,48
2012-09-20,13,1.0600000000000502,3,47
2012-09-20,14,-1.7763568394002505e-15,2,28
2012-09-20,15,-5.329070518200751e-15,1,35
2012-09-20,16,-4.440892098500626e-16,3,19
2012-09-20,17,3.2999999999999923,2,26
2012-09-20,18,12.47,2,12
2012-09-20,19,-9.779999999999976,4,45
2012-09-21,11,-4.440892098500626e-15,2,23
2012-09-21,12,-7.105427357601002e-15,1,10
2012-09-21,13,5.329070518200751e-15,1,11
2012-09-21,14,1.4210854715202004e-14,2,27
2012-09-21,15,67.87000000000002,1,25
2012-09-21,16,-67.37000000000013,5,65
2012-09-21,17,1.5987211554602254e-14,2,38
2012-09-21,18,0.3900000000000057,2,29
2012-09-21,19,9.325873406851315e-15,4,28
2012-09-21,21,-5.551115123125783e-16,1,9
2012-09-22,9,2.1316282072803006e-14,1,31
2012-09-22,11,3.159999999999974,3,59
2012-09-22,12,7.479999999999784,4,84
2012-09-22,14,11.660000000000004,3,34
2012-09-22,15,-1.1546319456101628e-14,1,32
2012-09-22,16,7.329999999999944,4,54
2012-09-22,17,-0.7500000000000075,2,52
2012-09-22,18,3.552713678800501e-15,2,18
2012-09-22,20,4.890000000000004,2,30
2012-09-23,9,12.489999999999931,3,63
2012-09-23,10,-3.1086244689504383e-15,1,28
2012-09-23,12,-1.3322676295501878e-15,2,11
2012-09-23,13,5.329070518200751e-15,1,13
2012-09-23,14,0.19999999999996732,5,71
2012-09-23,16,3.879999999999807,6,129
2012-09-23,17,-1.6199999999999934,3,25
2012-09-23,18,1.9900000000000042,4,49
2012-09-23,19,-1.1102230246251565e-15,1,9
2012-09-23,20,47.220000000000056,5,72
2012-09-23,21,-46.059999999999995,1,14
2012-09-24,10,4.3298697960381105e-15,3,19
2012-09-24,12,4.4853010194856324e-14,2,48
2012-09-24,13,1.9984014443252818e-15,1,22
2012-09-24,14,2.3500000000000445,2,85
2012-09-24,15,-8.881784197001252e-15,2,34
2012-09-24,16,-6.217248937900877e-15,2,20
2012-09-24,17,0.26999999999997915,2,49
2012-09-24,18,1.7899999999999991,1,14
2012-09-24,19,4.440892098500626e-15,2,18
2012-09-24,20,1.1546319456101628e-14,2,21
2012-09-24,21,58.50999999999999,2,53
2012-09-24,22,-58.510000000000005,1,4
2012-09-25,10,1.7319479184152442e-14,3,38
2012-09-25,11,-2.4424906541753444e-15,1,15
2012-09-25,12,1.199040866595169e-14,1,28
2012-09-25,13,6.330000000000018,3,36
2012-09-25,14,20.979999999999947,6,83
2012-09-25,16,10.029999999999987,3,45
2012-09-25,17,1.0000000000000107,3,39
2012-09-25,18,8.881784197001252e-16,2,17
2012-09-25,19,9.890000000000015,4,27
2012-09-25,20,-1.84297022087776e-14,3,42
2012-09-26,10,3.3999999999999906,2,28
2012-09-26,11,1.7763568394002505e-15,2,25
2012-09-26,12,1.0000000000000018,5,58
2012-09-26,13,-3.552713678800501e-15,2,13
2012-09-26,14,0.7499999999999971,1,16
2012-09-26,15,-1.2434497875801753e-14,4,30
2012-09-26,17,0.6999999999999904,3,30
2012-09-26,18,15.440000000000005,4,25
2012-09-26,19,-15.440000000000003,3,24
2012-09-26,20,0.31000000000000316,2,41
2012-09-26,22,-4.9960036108132044e-15,1,14
2012-09-27,8,6.98,1,1
2012-09-27,9,-6.979999999999999,3,23
2012-09-27,12,3.552713678800501e-15,3,26
2012-09-27,13,-4.440892098500626e-16,3,28
2012-09-27,14,9.790000000000019,4,34
2012-09-27,15,0.5500000000000115,2,33
2012-09-27,17,0.750000000000024,3,39
2012-09-27,18,1.3322676295501878e-14,1,30
2012-09-27,19,-4.100000000000001,3,24
2012-09-27,20,4.1,1,3
2012-09-27,21,7.989999999999999,2,27
2012-09-28,10,5.329070518200751e-15,1,20
2012-09-28,11,4.440892098500626e-15,3,23
2012-09-28,12,11.99,2,9
2012-09-28,13,-7.105427357601002e-15,1,23
2012-09-28,14,-3.552713678800501e-15,3,18
2012-09-28,16,-8.881784197001252e-16,1,9
2012-09-28,18,0.2999999999999732,1,67
2012-09-28,19,12.989999999999881,4,52
2012-09-28,20,0.0,1,7
2012-09-28,21,0.0,1,7
2012-09-29,10,21.03999999999997,6,153
2012-09-29,11,0.3099999999999936,1,15
2012-09-29,13,5.329070518200751e-15,3,22
2012-09-29,14,4.100000000000028,4,43
2012-09-29,15,12.529999999999898,2,56
2012-09-29,17,35.559999999999995,3,36
2012-09-29,18,-24.839999999999932,7,58
2012-09-30,9,-5.329070518200751e-15,1,15
2012-09-30,10,-3.1086244689504383e-15,2,24
2012-09-30,11,-1.4654943925052066e-14,2,35
2012-09-30,12,0.40999999999996817,4,58
2012-09-30,13,3.4299999999999953,2,69
2012-09-30,14,0.610000000000011,1,19
2012-09-30,16,-5.329070518200751e-15,3,38
2012-09-30,17,1.3322676295501878e-15,3,30
2012-09-30,18,0.0,1,18
2012-09-30,19,5.989999999999993,3,57
2012-09-30,20,-2.3314683517128287e-15,1,10
2012-10-01,9,1.999999999999929,2,44
2012-10-01,10,2.220446049250313e-15,2,28
2012-10-01,12,5.209999999999921,3,66
2012-10-01,13,8.881784197001252e-15,1,15
2012-10-01,14,7.771561172376096e-16,1,6
2012-10-01,15,129.91000000000017,7,140
2012-10-01,16,-124.60000000000005,3,34
2012-10-01,17,0.23000000000000842,2,21
2012-10-01,18,-9.592326932761353e-14,3,49
2012-10-01,19,2.6645352591003757e-15,3,51
2012-10-01,20,3.552713678800501e-15,1,10
2012-10-01,21,1.7763568394002505e-15,1,16
2012-10-02,9,4.440892098500626e-16,1,13
2012-10-02,10,-1.1102230246251565e-16,1,5
2012-10-02,11,3.5700000000000296,1,56
2012-10-02,12,12.190000000000007,3,58
2012-10-02,13,0.0,4,35
2012-10-02,14,0.0,1,10
2012-10-02,16,6.661338147750939e-16,1,6
2012-10-02,17,1.6099999999999213,8,88
2012-10-02,18,6.217248937900877e-15,3,35
2012-10-02,19,-2.6645352591003757e-15,1,7
2012-10-02,20,4.973799150320701e-14,1,34
2012-10-02,21,176.24999999999997,2,52
2012-10-02,22,-176.25,2,15
2012-10-03,9,-8.881784197001252e-15,3,21
2012-10-03,10,82.60000000000001,3,42
2012-10-03,11,-80.85000000000001,3,46
2012-10-03,12,-4.796163466380676e-14,3,57
2012-10-03,15,1.3322676295501878e-15,1,9
2012-10-03,16,6.790000000000059,3,38
2012-10-03,17,2.6645352591003757e-15,2,15
2012-10-03,18,-1.7763568394002505e-14,4,46
2012-10-03,19,5.0599999999999,5,77
2012-10-03,20,-5.329070518200751e-15,1,17
2012-10-03,21,0.6999999999999944,3,37
2012-10-04,10,-3.552713678800501e-15,1,5
2012-10-04,11,-8.171241461241152e-14,2,51
2012-10-04,12,-5.329070518200751e-15,2,25
2012-10-04,13,0.2799999999999939,2,43
2012-10-04,14,0.0,1,12
2012-10-04,15,1.3322676295501878e-14,1,30
2012-10-04,16,4.440892098500626e-16,1,15
2012-10-04,17,2.220446049250313e-15,2,25
2012-10-04,18,15.139999999999883,10,143
2012-10-04,19,1.4999999999999933,2,23
2012-10-04,20,8.881784197001252e-16,1,5
2012-10-05,8,0.0,1,5
2012-10-05,9,103.61999999999993,1,29
2012-10-05,10,-98.07000000000004,4,26
2012-10-05,11,2.930988785010413e-14,3,45
2012-10-05,12,2.886579864025407e-15,2,27
2012-10-05,14,8.881784197001252e-16,1,10
2012-10-05,15,2.1316282072803006e-14,2,48
2012-10-05,16,-2.220446049250313e-15,1,8
2012-10-05,17,3.300000000000024,3,60
2012-10-05,18,6.590000000000003,4,71
2012-10-05,19,-8.881784197001252e-16,1,22
2012-10-05,20,4.440892098500626e-15,1,13
2012-10-05,21,4.440892098500626e-16,1,7
2012-10-06,9,1.7499999999997353,2,48
2012-10-06,10,-8.881784197001252e-16,2,13
2012-10-06,11,2.689999999999998,2,51
2012-10-06,12,1.3322676295501878e-15,1,9
2012-10-06,13,5.329070518200751e-15,4,50
2012-10-06,14,0.0,1,5
2012-10-06,15,-3.608224830031759e-16,1,6
2012-10-06,16,7.105427357601002e-15,1,14
2012-10-06,17,3.000000000000062,2,42
2012-10-06,18,3.26405569239796e-14,2,37
2012-10-06,19,0.5500000000000247,3,49
2012-10-06,20,4.419999999999969,2,45
2012-10-06,21,-1.4300000000000002,1,3
2012-10-07,9,1.9899999999998954,2,31
2012-10-07,11,14.04000000000002,3,54
2012-10-07,12,-3.019806626980426e-14,4,42
2012-10-07,13,8.881784197001252e-16,1,8
2012-10-07,15,4.389999999999885,5,93
2012-10-07,16,0.3099999999999179,3,75
2012-10-07,17,0.7500000000000004,1,8
2012-10-07,18,4.389999999999997,3,29
2012-10-07,19,10.40999999999993,8,112
2012-10-07,20,10.659999999999982,3,33
2012-10-08,10,0.0,1,13
2012-10-08,11,3.552713678800501e-15,1,12
2012-10-08,12,1.0658141036401503e-14,2,21
2012-10-08,13,-8.881784197001252e-16,1,24
2012-10-08,14,1.8096635301390052e-14,2,42
2012-10-08,15,9.889999999999993,2,23
2012-10-08,16,102.29999999999997,3,23
2012-10-08,17,-102.30000000000001,2,13
2012-10-08,18,-4.440892098500626e-16,1,7
2012-10-08,19,8.881784197001252e-15,1,18
2012-10-08,21,8.881784197001252e-16,1,8
2012-10-08,22,7.438494264988549e-15,1,12
2012-10-09,10,0.0,2,11
2012-10-09,11,0.0,1,6
2012-10-09,12,2.3092638912203256e-14,2,43
2012-10-09,13,8.189999999999927,3,50
2012-10-09,14,-4.440892098500626e-16,1,12
2012-10-09,15,7.105427357601002e-15,1,29
2012-10-09,16,4.380000000000006,2,80
2012-10-09,17,1.560000000000084,4,78
2012-10-09,18,4.440892098500626e-15,1,9
2012-10-09,19,-8.881784197001252e-15,3,25
2012-10-09,20,0.24000000000000143,2,15
2012-10-10,9,0.7700000000000009,1,43
2012-10-10,10,7.300000000000019,1,24
2012-10-10,11,-1.3322676295501878e-15,1,18
2012-10-10,12,-1.5987211554602254e-14,3,39
2012-10-10,13,0.7100000000000415,2,41
2012-10-10,15,-1.9539925233402755e-14,2,35
2012-10-10,16,14.030000000000044,2,39
2012-10-10,17,7.993605777301127e-15,3,30
2012-10-10,18,0.11000000000004051,4,60
2012-10-10,19,8.881784197001252e-16,1,8
2012-10-10,20,0.23999999999998956,1,23
2012-10-10,22,1.7763568394002505e-15,1,10
2012-10-11,9,0.0,1,7
2012-10-11,10,-4.440892098500626e-16,1,8
2012-10-11,11,5.739999999999993,1,46
2012-10-11,12,64.55000000000004,3,47
2012-10-11,13,-60.450000000000045,5,44
2012-10-11,14,-3.9899999999999967,2,17
2012-10-11,15,2.6645352591003757e-15,3,49
2012-10-11,16,0.9099999999999815,3,51
2012-10-11,18,-5.218048215738236e-15,2,32
2012-10-11,19,0.0,1,15
2012-10-11,20,-8.881784197001252e-15,2,31
2012-10-11,21,0.0,2,10
2012-10-12,9,0.0,1,5
2012-10-12,11,-2.042810365310288e-14,1,14
2012-10-12,12,2.750000000000006,3,24
2012-10-12,13,-8.881784197001252e-16,1,11
2012-10-12,14,10.389999999999999,2,20
2012-10-12,15,-3.552713678800501e-15,1,12
2012-10-12,16,8.881784197001252e-16,1,7
2012-10-12,17,4.440892098500626e-16,1,6
2012-10-12,18,1.7763568394002505e-15,1,14
2012-10-12,19,2.6899999999999977,1,20
2012-10-12,20,14.150000000000007,3,28
2012-10-12,21,4.440892098500626e-15,1,16
2012-10-13,9,0.7300000000000098,1,27
2012-10-13,10,1.4999999999999236,4,61
2012-10-13,11,-7.105427357601002e-15,4,30
2012-10-13,12,5.909999999999982,4,72
2012-10-13,13,0.25000000000000444,1,9
2012-10-13,14,5.773159728050814e-15,1,11
2012-10-13,15,1.3322676295501878e-15,1,9
2012-10-13,16,-2.842170943040401e-14,1,13
2012-10-13,17,4.440892098500626e-15,2,13
2012-10-13,18,0.0,3,23
2012-10-13,19,3.985700658404312e-14,3,40
2012-10-13,20,-0.10000000000000675,1,27
2012-10-14,9,5.6899999999999675,1,28
2012-10-14,10,-5.329070518200751e-15,1,15
2012-10-14,11,7.105427357601002e-15,2,25
2012-10-14,12,4.869999999999878,6,85
2012-10-14,14,-9.103828801926284e-14,4,66
2012-10-14,15,5.349999999999984,5,62
2012-10-14,16,8.989999999999961,3,61
2012-10-14,17,2.6645352591003757e-15,2,32
2012-10-14,18,0.040000000000003144,3,35
2012-10-14,19,1.2434497875801753e-14,2,29
2012-10-15,9,8.881784197001252e-16,2,11
2012-10-15,10,-4.440892098500626e-16,1,5
2012-10-15,11,0.0,1,7
2012-10-15,12,8.739999999999991,2,49
2012-10-15,14,-4.929390229335695e-14,5,68
2012-10-15,15,14.99000000000002,4,50
2012-10-15,16,7.439999999999874,6,129
2012-10-15,17,-1.3322676295501878e-15,1,12
2012-10-15,18,1.2434497875801753e-14,2,23
2012-10-15,19,-2.1871393585115584e-14,3,47
2012-10-15,20,2.6645352591003757e-15,1,11
2012-10-16,9,0.0,1,5
2012-10-16,10,5.639932965095795e-14,3,51
2012-10-16,12,0.70000000000001,2,24
2012-10-16,13,1.5987211554602254e-14,2,29
2012-10-16,14,0.20000000000000373,2,21
2012-10-16,16,0.25000000000000266,2,17
2012-10-16,17,-3.552713678800501e-15,2,25
2012-10-16,18,4.659999999999676,3,102
2012-10-16,19,2.886579864025407e-15,2,29
2012-10-16,20,1.2212453270876722e-15,3,19
2012-10-17,9,8.881784197001252e-16,1,6
2012-10-17,10,2.5000000000000053,1,18
2012-10-17,11,-5.062616992290714e-14,1,48
2012-10-17,12,1.0999999999999996,1,7
2012-10-17,13,0.5699999999999346,4,71
2012-10-17,14,8.881784197001252e-16,1,9
2012-10-17,16,1.3900000000000006,4,25
2012-10-17,17,-4.263256414560601e-14,3,68
2012-10-17,18,2.200000000000026,3,41
2012-10-17,19,-2.6645352591003757e-15,2,20
2012-10-17,20,0.0,1,14
2012-10-17,21,5.995204332975845e-15,2,20
2012-10-18,9,0.0,1,6
2012-10-18,10,-4.440892098500626e-16,1,8
2012-10-18,12,5.180000000000016,2,40
2012-10-18,13,0.6399999999999899,1,23
2012-10-18,16,6.217248937900877e-15,3,42
2012-10-18,18,4.649999999999974,2,47
2012-10-18,19,-4.440892098500626e-15,2,13
2012-10-18,20,-4.0967229608668276e-14,2,43
2012-10-18,21,3.0799999999999987,2,21
2012-10-19,7,23.909999999999997,1,16
2012-10-19,9,1.7763568394002505e-15,1,9
2012-10-19,10,0.20999999999999552,2,18
2012-10-19,12,0.6999999999997968,1,61
2012-10-19,13,0.9999999999999971,2,30
2012-10-19,14,2.786659791809143e-14,3,40
2012-10-19,15,8.881784197001252e-15,2,29
2012-10-19,16,8.881784197001252e-16,1,5
2012-10-19,17,7.689999999999824,4,91
2012-10-19,18,-5.773159728050814e-15,2,18
2012-10-19,19,-4.440892098500626e-16,1,7
2012-10-19,20,21.18,4,38
2012-10-19,21,-18.380000000000003,1,6
2012-10-19,22,0.2899999999999956,1,38
2012-10-20,9,1.5000000000000266,1,33
2012-10-20,10,0.5500000000000043,2,49
2012-10-20,11,3.990000000000003,3,20
2012-10-20,12,10.889999999999995,4,36
2012-10-20,13,0.4700000000000113,2,26
2012-10-20,14,1.8899999999998998,2,66
2012-10-20,15,15.89000000000014,5,114
2012-10-20,16,-8.881784197001252e-16,2,12
2012-10-20,17,0.20999999999998398,5,79
2012-10-20,18,14.759999999999991,4,27
2012-10-20,19,-14.76,1,11
2012-10-20,20,-9.43689570931383e-15,2,19
2012-10-20,21,0.0,1,5
2012-10-21,9,3.4000000000000146,2,50
2012-10-21,10,8.881784197001252e-15,4,33
2012-10-21,12,26.289999999999992,3,57
2012-10-21,13,1.4999999999998574,2,44
2012-10-21,14,24.279999999999838,4,122
2012-10-21,15,7.849999999999955,3,126
2012-10-21,16,15.890000000000088,5,116
2012-10-21,17,-3.375077994860476e-14,4,75
2012-10-21,18,1.3800000000000028,1,41
2012-10-21,19,1.9899999999996574,4,96
2012-10-21,20,0.030000000000014904,1,20
2012-10-22,11,0.019999999999993356,3,30
2012-10-22,12,-1.7763568394002505e-15,1,10
2012-10-22,13,-2.3314683517128287e-15,2,23
2012-10-22,14,1.9984014443252818e-15,1,8
2012-10-22,15,2.6645352591003757e-15,1,16
2012-10-22,16,-4.440892098500626e-16,1,15
2012-10-22,17,-6.217248937900877e-14,4,80
2012-10-22,18,-8.881784197001252e-16,2,15
2012-10-22,19,-1.1102230246251565e-15,3,24
2012-10-22,20,8.881784197001252e-16,1,8
2012-10-22,21,2.6645352591003757e-15,1,8
2012-10-23,10,124.97,2,26
2012-10-23,11,-4.440892098500626e-16,1,9
2012-10-23,13,-2.6645352591003757e-15,1,9
2012-10-23,14,7.200000000000004,4,82
2012-10-23,15,0.1599999999999957,1,19
2012-10-23,16,-1.7763568394002505e-15,1,7
2012-10-23,17,-8.881784197001252e-16,1,11
2012-10-23,18,-5.329070518200751e-15,1,20
2012-10-23,19,2.0000000000000004,1,22
2012-10-23,20,3.2862601528904634e-14,2,29
2012-10-24,9,-7.993605777301127e-15,2,18
2012-10-24,12,5.490000000000001,3,20
2012-10-24,14,4.0899999999999626,3,67
2012-10-24,15,0.20999999999999996,3,51
2012-10-24,16,0.21000000000001506,2,38
2012-10-24,17,26.69000000000002,5,63
2012-10-24,18,-15.709999999999999,1,4
2012-10-24,19,4.200000000000017,3,35
2012-10-24,21,1.290000000000037,3,47
2012-10-25,10,2.6645352591003757e-15,1,9
2012-10-25,11,-1.1546319456101628e-14,1,7
2012-10-25,13,14.479999999999942,5,80
2012-10-25,14,-10.320000000000027,3,49
2012-10-25,16,0.23999999999997623,1,22
2012-10-25,17,1.990000000000002,1,13
2012-10-25,18,4.5900000000000105,4,40
2012-10-25,19,2.4868995751603507e-14,1,23
2012-10-25,20,4.070000000000006,2,23
2012-10-25,21,10.289999999999978,3,39
2012-10-26,9,0.0,1,5
2012-10-26,10,-5.950795411990839e-14,1,38
2012-10-26,11,0.24000000000004107,2,40
2012-10-26,13,-1.3322676295501878e-14,3,33
2012-10-26,14,-2.6645352591003757e-15,3,36
2012-10-26,15,45.79999999999995,4,64
2012-10-26,16,0.0,1,5
2012-10-26,17,1.25,1,49
2012-10-26,18,4.796163466380676e-14,4,48
2012-10-26,19,0.0,1,9
2012-10-26,20,6.661338147750939e-16,1,11
2012-10-26,21,-6.661338147750939e-16,2,14
2012-10-27,9,2.0000000000000098,1,29
2012-10-27,11,1.3322676295501878e-14,2,33
2012-10-27,12,1.509903313490213e-14,2,43
2012-10-27,13,-2.6645352591003757e-15,1,10
2012-10-27,14,14.750000000000131,6,134
2012-10-27,15,6.589999999999902,5,108
2012-10-27,16,9.180000000000014,6,57
2012-10-27,17,3.690000000000012,1,48
2012-10-27,18,0.2299999999998299,2,67
2012-10-27,19,5.180000000000006,1,25
2012-10-27,20,8.881784197001252e-16,1,9
2012-10-28,10,2.7600000000000513,4,47
2012-10-28,11,16.000000000000007,4,50
2012-10-28,12,4.989999999999998,2,38
2012-10-28,13,2.6978419498391304e-14,3,40
2012-10-28,14,3.2299999999998166,6,132
2012-10-28,15,-3.863576125695545e-14,2,52
2012-10-28,16,3.890000000000019,2,41
2012-10-28,17,7.069999999999984,3,50
2012-10-28,20,64.75000000000001,2,32
2012-10-28,21,-64.45,1,4
2012-10-29,11,9.769962616701378e-15,3,35
2012-10-29,13,0.2899999999999937,3,36
2012-10-29,14,1.1000000000000028,1,24
2012-10-29,15,9.889999999999963,5,79
2012-10-29,16,0.4199999999999511,3,69
2012-10-29,17,1.5699999999999497,6,77
2012-10-29,18,0.13000000000000167,1,8
2012-10-29,19,-2.220446049250313e-16,1,8
2012-10-29,20,6806.74,5,54
2012-10-29,21,8.881784197001252e-16,1,15
2012-10-30,9,-3.3306690738754696e-15,1,14
2012-10-30,10,1.3322676295501878e-15,1,10
2012-10-30,11,-6.661338147750939e-15,2,27
2012-10-30,12,-1.176836406102666e-14,2,30
2012-10-30,13,-4.440892098500626e-15,1,16
2012-10-30,14,5.417888360170764e-14,3,64
2012-10-30,16,0.1200000000000283,4,49
2012-10-30,17,0.0,1,5
2012-10-30,18,8.57,2,15
2012-10-30,19,-8.56999999999996,3,40
2012-10-30,20,-4.440892098500626e-16,1,6
2012-10-30,21,5.273559366969494e-16,1,6
2012-10-31,10,0.0,1,18
2012-10-31,11,1.9999999999999938,3,26
2012-10-31,12,-1.4432899320127035e-15,1,10
2012-10-31,13,75.97,1,15
2012-10-31,14,-75.96999999999997,2,15
2012-10-31,15,72.1299999999999,3,62
2012-10-31,16,-54.80000000000006,4,39
2012-10-31,17,-8.881784197001252e-16,1,11
2012-10-31,19,0.21000000000002217,2,35
2012-10-31,20,2.7500000000000098,2,33
2012-10-31,21,-1.499999999999997,4,38
2012-11-01,9,-1.3322676295501878e-15,2,33
2012-11-01,10,3.552713678800501e-15,1,9
2012-11-01,11,0.0,1,5
2012-11-01,13,0.3100000000002825,5,87
2012-11-01,14,3.4099999999999753,3,52
2012-11-01,15,-1.7763568394002505e-15,1,12
2012-11-01,16,-8.881784197001252e-15,1,34
2012-11-01,17,-1.7763568394002505e-15,2,16
2012-11-01,19,3.6399999999999992,2,21
2012-11-01,20,-5.329070518200751e-15,1,23
2012-11-01,21,4.3298697960381105e-15,4,44
2012-11-02,10,1.0658141036401503e-14,1,14
2012-11-02,11,3.552713678800501e-15,2,29
2012-11-02,12,2.500000000000016,2,22
2012-11-02,13,1.7763568394002505e-15,2,13
2012-11-02,14,1.7763568394002505e-14,2,27
2012-11-02,15,1.7763568394002505e-15,2,21
2012-11-02,17,-8.881784197001252e-16,1,7
2012-11-02,18,0.6500000000000137,4,43
2012-11-02,19,2.9899999999999913,2,26
2012-11-02,22,1.5543122344752192e-15,1,9
2012-11-03,9,1.99999999999992,2,40
2012-11-03,10,3.219999999999998,1,17
2012-11-03,12,1.7763568394002505e-15,1,19
2012-11-03,13,-1.021405182655144e-14,1,14
2012-11-03,14,153.07000000000002,6,70
2012-11-03,15,-151.4799999999998,5,65
2012-11-03,16,4.990000000000238,8,129
2012-11-03,17,0.9800000000000455,11,163
2012-11-03,18,7.779999999999999,3,19
2012-11-03,19,-7.779999999999961,3,36
2012-11-03,20,-1.1102230246251565e-15,1,25
2012-11-04,9,3.2000000000000064,1,26
2012-11-04,10,-6.394884621840902e-14,3,64
2012-11-04,11,8.379999999999924,7,107
2012-11-04,12,6.0400000000000045,3,54
2012-11-04,13,0.6699999999998062,3,99
2012-11-04,15,71.66000000000012,4,123
2012-11-04,16,-60.34,1,4
2012-11-04,17,0.800000000000022,1,29
2012-11-04,19,1.7763568394002505e-15,1,16
2012-11-04,20,-1.1102230246251565e-16,1,7
2012-11-05,9,-1.7763568394002505e-15,1,10
2012-11-05,11,0.9600000000000142,2,66
2012-11-05,12,32.589999999999996,2,12
2012-11-05,13,8.881784197001252e-16,3,21
2012-11-05,14,-9.43689570931383e-15,2,43
2012-11-05,15,4.440892098500626e-15,2,40
2012-11-05,16,-8.289999999999873,2,69
2012-11-05,17,20.27,1,13
2012-11-05,18,-4.107825191113079e-15,3,24
2012-11-05,20,5.14000000000004,3,32
2012-11-05,21,-4.884981308350689e-15,1,14
2012-11-06,9,8.881784197001252e-15,1,28
2012-11-06,10,2.7533531010703882e-14,2,27
2012-11-06,11,21.980000000000086,4,60
2012-11-06,12,-6.750155989720952e-14,2,49
2012-11-06,13,8.881784197001252e-16,1,6
2012-11-06,14,5.290000000000019,3,49
2012-11-06,16,2.9976021664879227e-15,2,25
2012-11-06,17,-4.218847493575595e-15,1,12
2012-11-06,18,8.43769498715119e-14,4,67
2012-11-06,19,-1.3322676295501878e-14,3,25
2012-11-07,9,0.0,1,6
2012-11-07,10,0.0,1,5
2012-11-07,12,-1.3322676295501878e-15,1,9
2012-11-07,13,0.0,1,5
2012-11-07,14,6.217248937900877e-15,3,25
2012-11-07,15,-5.329070518200751e-15,1,25
2012-11-07,16,3.839999999999934,5,68
2012-11-07,17,0.24000000000000554,2,18
2012-11-07,19,1.7763568394002505e-15,4,33
2012-11-07,20,-3.907985046680551e-14,3,42
2012-11-07,21,2.5700000000000225,2,39
2012-11-08,9,1.7763568394002505e-15,1,13
2012-11-08,12,4.440892098500626e-16,1,5
2012-11-08,13,32.490000000000016,5,52
2012-11-08,15,2.6645352591003757e-15,1,18
2012-11-08,16,1.410000000000002,4,48
2012-11-08,17,7.140000000000013,4,41
